Date,Open,High,Low,NFLX_Close(t),Volume,SD20,Upper_Band,Lower_Band,NFLX_Close(t-1),NFLX_Close(t-2),NFLX_Close(t-5),NFLX_Close(t-10),NFLX_Open(t-1),MA5,MA10,MA20,MA50,MA200,MACD,MACD_EMA,EMA10,EMA20,EMA50,EMA100,EMA200,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,QQQ_Close_x,QQQ(t-1)_x,QQQ(t-2)_x,QQQ(t-5)_x,QQQ_MA10_x,QQQ_MA20_x,QQQ_MA50_x,QQQ_Close_y,QQQ(t-1)_y,QQQ(t-2)_y,QQQ(t-5)_y,QQQ_MA10_y,QQQ_MA20_y,QQQ_MA50_y,SnP_Close,SnP(t-1)),SnP(t-5),ForceIndex1,ForceIndex20,NFLX_Close(t+1),Date_Col,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month
2017-04-13,144.25,144.55,142.76,142.92,3685789.0,1.8463887942956116,148.1567775885912,140.7712224114088,143.83,144.35,143.74,148.06,144.85,143.612,144.565,144.464,143.1746,118.7754,0.3416713235451425,0.730324907514117,143.6898382870277,143.6898382870277,143.6898382870277,143.6898382870277,143.6898382870277,2.271078020413195,16.596429133988348,1333.3333333333335,-3.471565581521015,46.75013849931542,-64.77683956574198,35.22316043425803,0.005114106016994185,130.4,130.92,131.45,132.04,131.796,131.5075,130.30419999999998,130.4,130.92,131.45,132.04,131.796,131.5075,130.30419999999998,213.47,214.9,216.1,-3354067.990000092,-5418109.829999995,147.25,2017-04-13,13,3,103,15,0,0,0,0,0,0,0,2017,4
2017-04-17,144.43,147.32,144.43,147.25,16364743.0,1.945161067803919,148.46132213560784,140.68067786439215,142.92,143.83,143.11,147.81,144.25,144.44,144.50900000000001,144.571,143.3356,119.05635000000001,0.564463873984721,0.6971527008082379,144.87655885801848,144.87655885801848,144.87655885801848,144.87655885801848,144.87655885801848,2.423143876097967,16.0993763903917,1333.3333333333335,-0.3788647588119899,60.31956005336225,-14.689265536723086,85.31073446327692,0.014503022420487741,131.48,130.4,130.92,131.97,131.706,131.497,130.4274,131.48,130.4,130.92,131.97,131.706,131.497,130.4274,215.34,213.47,215.91,70859337.1900002,35020550.01999978,143.36,2017-04-17,17,0,107,16,0,0,0,0,0,0,0,2017,4
2017-04-18,147.34,147.4,140.0,143.36,19670975.0,1.939421712702126,148.32634342540425,140.56865657459574,147.25,142.92,143.85,146.92,144.43,144.342,144.153,144.4475,143.39780000000002,119.31575000000001,0.42227041493899264,0.6421762436343889,144.371039238679,144.371039238679,144.371039238679,144.371039238679,144.371039238679,2.778633599233827,16.20314532071645,1333.3333333333333,-2.423087394500391,48.38954968664292,-59.469240048250704,40.5307599517493,0.020491117273969336,131.28,131.48,130.4,132.02,131.60399999999998,131.4705,130.5394,131.28,131.48,130.4,132.02,131.60399999999998,131.4705,130.5394,214.75,215.34,216.06,-76520092.74999973,-48587308.24999998,139.76,2017-04-18,18,1,108,16,0,0,0,0,0,0,0,2017,4
2017-04-19,143.37,144.0,138.66,139.76,12395064.0,2.16398627068215,148.6424725413643,139.98652745863572,143.36,147.25,144.35,145.5,147.34,143.42400000000004,143.579,144.3145,143.3736,119.53120000000001,0.01887359756764795,0.5175157144210407,142.83402615911933,142.83402615911933,142.83402615911933,142.83402615911933,142.83402615911933,2.9615883421456966,16.739696381876378,1333.3333333333335,-3.9450171821305906,40.42179684939505,-88.57736240913816,11.422637590861836,0.02294105516246928,131.49,131.28,131.48,131.45,131.502,131.5545,130.65259999999998,131.49,131.28,131.48,131.45,131.502,131.5545,130.65259999999998,214.28,214.75,215.79,-44622230.40000028,-32970870.239999957,141.18,2017-04-19,19,2,109,16,0,0,0,0,0,0,0,2017,4
2017-04-20,140.3,141.8,139.27,141.18,7248180.0,2.246873617581832,148.73474723516364,139.74725276483633,139.76,143.36,143.83,143.62,143.37,142.894,143.335,144.24099999999999,143.31719999999999,119.74755,-0.1841167704305633,0.3771892174507199,142.28268410607956,142.28268410607956,142.28268410607956,142.28268410607956,142.28268410607956,2.930760603421004,17.237922367239168,1333.3333333333333,-1.6989277259434603,44.316558364359416,-73.66771159874595,26.332288401254043,0.024130312635509583,132.59,131.49,131.28,130.92,131.564,131.6495,130.77859999999998,132.59,131.49,131.28,130.92,131.564,131.6495,130.77859999999998,216.03,214.28,214.9,10292415.600000115,-10654824.599999992,142.87,2017-04-20,20,3,110,16,0,0,0,0,0,0,0,2017,4
2017-04-21,141.39,143.03,140.9,142.87,6824786.0,2.200265235378838,148.6930304707577,139.89196952924235,141.18,139.76,142.92,143.74,140.3,142.884,143.248,144.29250000000002,143.2798,119.9889,-0.2062417964071983,0.2605030146791363,142.47845607071972,142.47845607071972,142.47845607071972,142.47845607071972,142.47845607071972,2.8735634174623605,17.049225364567487,1333.3333333333335,-0.6052594963127901,48.62141462698641,-54.97326203208545,45.02673796791455,0.024963659132448798,132.56,132.59,131.49,130.4,131.616,131.7595,130.8998,132.56,132.59,131.49,130.4,131.616,131.7595,130.8998,215.4,216.03,213.47,11533888.339999985,7029529.5800000075,143.83,2017-04-21,21,4,111,16,0,0,0,0,0,0,0,2017,4
2017-04-24,143.61,144.5,143.4,143.83,4792928.0,2.138223808067071,148.65944761613414,140.10655238386587,142.87,141.18,147.25,143.11,141.39,142.20000000000002,143.32,144.383,143.2736,120.23255,-0.14464468802526653,0.17947347413825573,142.92897071381316,142.92897071381316,142.92897071381316,142.92897071381316,142.92897071381316,2.784737459072192,16.164773467251955,1333.3333333333335,0.5031094961917398,50.94156170246353,-40.84668192219668,59.15331807780333,0.019476220149546444,134.16,132.56,132.59,131.48,131.83499999999998,131.936,131.0438,134.16,132.56,132.59,131.48,131.83499999999998,131.936,131.0438,217.7,215.4,215.34,4601210.880000038,8675199.68000001,152.16,2017-04-24,24,0,114,17,0,0,0,0,0,0,0,2017,4
2017-04-25,147.46,153.52,146.22,152.16,20578697.0,2.7526534568273613,150.2933069136547,139.28269308634526,143.83,142.87,143.36,143.85,143.61,143.96,144.151,144.78799999999998,143.4204,120.50805,0.569764951738648,0.2575317696583342,146.00598047587545,146.00598047587545,146.00598047587545,146.00598047587545,146.00598047587545,3.2779704977098922,17.39884032398486,1333.3333333333335,5.776850886339939,65.4999087710124,-9.152086137281374,90.84791386271863,0.029648930015009532,135.13,134.16,132.56,131.28,132.14600000000002,132.1505,131.1988,135.13,134.16,132.56,131.28,132.14600000000002,132.1505,131.1988,219.01,217.7,214.75,171420546.00999966,166687445.69999987,150.17,2017-04-25,25,1,115,17,0,0,0,0,0,0,0,2017,4
2017-04-26,151.53,152.15,148.9,150.17,9196892.0,3.0046886169721168,151.04737723394425,139.02862276605578,152.16,143.83,139.76,144.35,147.46,146.04199999999997,144.733,145.038,143.5598,120.78555,0.964248117345818,0.39887503919583095,147.39398698391696,147.39398698391696,147.39398698391696,147.39398698391696,147.39398698391696,3.2766868907306135,18.544759548093985,1333.3333333333335,4.031866989954966,60.85390497730815,-22.543741588156255,77.45625841184375,0.026129321853627426,134.94,135.13,134.16,131.49,132.49499999999998,132.3155,131.3356,134.94,135.13,134.16,131.49,132.49499999999998,132.3155,131.3356,218.85,219.01,214.28,-18301815.080000084,45984460.0,153.08,2017-04-26,26,2,116,17,0,0,0,0,0,0,0,2017,4
2017-04-27,150.6,153.49,149.3,153.08,7643227.0,3.4941564377223604,152.35681287544472,138.38018712455525,150.17,152.16,141.18,143.83,151.53,148.422,145.658,145.36849999999998,143.805,121.0711,1.4944642941908342,0.6179928901948316,149.28932465594465,149.28932465594465,149.28932465594465,149.28932465594465,149.28932465594465,3.3419235413927124,19.889456163430044,1333.3333333333335,6.431203504136827,64.7872610882559,-2.9609690444145174,97.03903095558547,0.026050701333877876,135.75,134.94,135.13,132.59,132.978,132.4905,131.48,135.75,134.94,135.13,132.59,132.978,132.4905,131.48,219.02,218.85,216.03,22241790.57000019,50521730.4700001,152.2,2017-04-27,27,3,117,17,0,0,0,0,0,0,0,2017,4
2017-04-28,152.71,152.97,150.94,152.2,6311736.0,3.773464797728612,153.12242959545722,138.0285704045428,153.08,150.17,142.87,142.92,150.6,150.288,146.58599999999998,145.5755,144.0036,121.34995,1.8226454664290372,0.8589234054416728,150.25954977062977,150.25954977062977,150.25954977062977,150.25954977062977,150.25954977062977,3.2560718598646625,21.138103020527815,1333.3333333333333,6.493143017072489,62.73442117352312,-8.882907133243743,91.11709286675625,0.027969268411120622,135.99,135.75,134.94,132.56,133.53699999999998,132.6665,131.614,135.99,135.75,134.94,132.56,133.53699999999998,132.6665,131.614,218.6,219.02,215.4,-5554327.680000151,26130587.039999913,155.35,2017-04-28,28,4,118,17,0,0,0,0,0,0,0,2017,4
2017-05-01,151.91,157.7,151.61,155.35,8964849.0,4.342246417249598,154.6369928344992,137.26800716550082,152.2,153.08,143.83,147.25,152.71,152.59199999999998,147.39600000000002,145.95250000000001,144.2704,121.6366,2.3102786302460743,1.149194450402553,151.9563665137532,151.9563665137532,151.9563665137532,151.9563665137532,151.9563665137532,3.4584952984457566,23.168195553702414,1333.3333333333335,5.500848896434631,66.7907828091389,-12.34243697478989,87.65756302521011,0.02787829540869432,137.2,135.99,135.75,134.16,134.10899999999998,132.9075,131.77300000000002,137.2,135.99,135.75,134.16,134.10899999999998,132.9075,131.77300000000002,219.13,218.6,217.7,28239274.35000005,67594961.45999993,156.45,2017-05-01,1,0,121,18,0,1,0,0,0,0,0,2017,5
2017-05-02,155.76,156.5,154.61,156.45,4983533.0,4.936264195854335,156.30152839170867,136.55647160829133,155.35,152.2,152.16,143.36,151.91,153.45,148.70499999999998,146.429,144.555,121.9269,2.7537487314674536,1.4701053066155332,153.45424434250214,153.45424434250214,153.45424434250214,153.45424434250214,153.45424434250214,3.3464599199853446,25.053281477364543,1333.3333333333335,9.130859374999982,68.09674500410168,-6.5651260504201705,93.43487394957984,0.014979820284644002,137.43,137.2,135.99,135.13,134.724,133.164,131.9254,137.43,137.2,135.99,135.13,134.724,133.164,131.9254,219.2,219.13,219.01,5481886.299999972,47493069.49,155.59,2017-05-02,2,1,122,18,0,0,0,0,0,0,0,2017,5
2017-05-03,156.29,156.54,154.88,155.59,3864199.0,5.335767369535358,157.60503473907073,136.2619652609293,156.45,155.35,150.17,139.76,155.76,154.53400000000002,150.288,146.9335,144.8148,122.2108,3.0012110759404322,1.776326460480513,154.16616289500143,154.16616289500143,154.16616289500143,154.16616289500143,154.16616289500143,3.225998497129248,26.810582408890664,1333.3333333333335,11.326559816828858,65.91430607170986,-11.08193277310917,88.91806722689083,0.012838918146064892,136.99,137.43,137.2,134.94,135.274,133.388,132.05620000000002,136.99,137.43,137.2,134.94,135.274,133.388,132.05620000000002,218.98,219.2,218.85,-3323211.139999943,38989767.91000001,157.25,2017-05-03,3,2,123,18,0,0,0,0,0,0,0,2017,5
2017-05-04,155.59,157.9,154.55,157.25,5345797.0,5.745020269370725,159.10504053874146,136.12495946125856,155.59,156.45,153.08,141.18,156.29,155.368,151.89499999999998,147.615,145.08259999999999,122.56784999999999,3.293311646955516,2.0797234977755137,155.19410859666763,155.19410859666763,155.19410859666763,155.19410859666763,155.19410859666763,3.234855747334301,28.676853638169018,1333.3333333333335,11.38263210086414,68.04328883191967,-3.378378378378406,96.62162162162159,0.011264959133437233,137.04,136.99,137.43,135.75,135.719,133.6415,132.187,137.04,136.99,137.43,135.75,135.719,133.6415,132.187,219.18,218.98,219.02,8874023.01999998,72863213.10999997,156.6,2017-05-04,4,3,124,18,0,0,0,0,0,0,0,2017,5
2017-05-05,158.55,158.59,155.9,156.6,5316045.0,6.00239215477372,160.2627843095474,136.25321569045255,157.25,155.59,152.2,142.87,155.59,156.248,153.268,148.25799999999998,145.359,122.9113,3.432782901774118,2.3503353785752346,155.6627390644451,155.6627390644451,155.6627390644451,155.6627390644451,155.6627390644451,3.1959374796675655,30.52546649023776,1333.3333333333333,9.610135087842087,66.29712631748012,-9.984947315604659,90.01505268439534,0.010880515020951893,137.54,137.04,136.99,135.99,136.21699999999998,133.91649999999998,132.3376,137.54,137.04,136.99,135.99,136.21699999999998,133.91649999999998,132.3376,220.06,219.18,218.6,-3455429.2500000303,68364338.69999993,156.38,2017-05-05,5,4,125,18,0,0,0,0,0,0,0,2017,5
2017-05-08,156.55,157.64,155.3,156.38,4780919.0,6.135341345173258,161.19218269034653,136.6508173096535,156.6,157.25,155.35,143.83,158.55,156.454,154.52299999999997,148.9215,145.6216,123.26325000000001,3.485385361796972,2.577345375219582,155.90182604296342,155.90182604296342,155.90182604296342,155.90182604296342,155.90182604296342,3.1347990882627377,31.897469694865688,1333.3333333333333,8.72557880831536,65.68273565844773,-11.088810837932801,88.91118916206719,0.007145383846286551,137.84,137.54,137.04,137.2,136.585,134.21,132.4892,137.84,137.54,137.04,137.2,136.585,134.21,132.4892,220.07,220.06,219.13,-1051802.1799999946,63442795.12999991,157.46,2017-05-08,8,0,128,19,0,0,0,0,0,0,0,2017,5
2017-05-09,156.1,157.85,155.97,157.46,3886416.0,6.29590560357752,162.19381120715505,137.01018879284496,156.38,156.6,156.45,152.16,156.55,156.656,155.053,149.602,145.9026,123.62110000000001,3.573032470227446,2.7764827942211547,156.4212173619756,156.4212173619756,156.4212173619756,156.4212173619756,156.4212173619756,3.045170581958256,33.21322054057791,1333.3333333333335,3.4831756046267164,67.28552207138061,-5.848861283643871,94.15113871635613,0.007110687870290365,138.32,137.84,137.54,137.43,136.904,134.525,132.6472,138.32,137.84,137.54,137.43,136.904,134.525,132.6472,219.79,220.07,219.2,4197329.280000049,52894121.76000005,160.28,2017-05-09,9,1,129,19,0,0,0,0,0,0,0,2017,5
2017-05-10,157.82,161.1,156.56,160.28,6834094.0,6.596961242292876,163.59242248458574,137.20457751541423,157.46,156.38,155.59,150.17,156.1,157.594,156.064,150.39849999999998,146.2656,123.9842,3.8259408033826787,2.98637439605346,157.70747824131706,157.70747824131706,157.70747824131706,157.70747824131706,157.70747824131706,3.15194411181838,35.01105966747296,1333.3333333333333,6.732369980688563,71.08323964451296,-4.059405940594028,95.94059405940597,0.008971805266241948,138.4,138.32,137.84,136.99,137.25,134.8725,132.8148,138.4,138.32,137.84,136.99,137.25,134.8725,132.8148,220.2,219.79,218.98,19272145.079999954,108867117.42000005,158.54,2017-05-10,10,2,130,19,0,0,0,0,0,0,0,2017,5
2017-05-11,160.33,160.52,157.55,158.54,5534257.0,6.645923483467264,164.4258469669345,137.84215303306547,160.28,157.46,157.25,153.08,157.82,157.852,156.60999999999999,151.134,146.5834,124.31985,3.8416844740497424,3.1574364116527165,157.9849854942114,157.9849854942114,157.9849854942114,157.9849854942114,157.9849854942114,3.138948103831353,36.680481713875515,1333.3333333333333,3.566762477136124,65.99270471463618,-14.463276836158215,85.53672316384178,0.011081167899397682,138.29,138.4,138.32,137.04,137.504,135.24099999999999,132.9518,138.29,138.4,138.32,137.04,137.504,135.24099999999999,132.9518,219.75,220.2,219.18,-9629607.18000005,81408920.46999988,160.81,2017-05-11,11,3,131,19,0,0,0,0,0,0,0,2017,5
2017-05-12,159.11,160.84,158.51,160.81,5069936.0,6.686003664426948,165.40050732885388,138.65649267114608,158.54,160.28,156.6,152.2,160.33,158.69400000000002,157.471,152.02849999999998,147.009,124.6637,3.9913219997969236,3.324213529281558,158.92665699614093,158.92665699614093,158.92665699614093,158.92665699614093,158.92665699614093,3.0811660964148286,38.28476049747822,1333.3333333333335,5.657030223390285,69.10151803793973,-1.9489247311827427,98.05107526881726,0.01171372587065433,138.6,138.29,138.4,137.54,137.76500000000001,135.651,133.1082,138.6,138.29,138.4,137.54,137.76500000000001,135.651,133.1082,219.41,219.75,220.06,11508754.720000051,90701155.04000008,160.02,2017-05-12,12,4,132,19,0,0,0,0,0,0,0,2017,5
2017-05-15,160.25,161.78,159.76,160.02,4931529.0,6.814174931767507,166.295349863535,139.03865013646495,160.81,158.54,156.38,155.35,159.11,159.422,157.93800000000002,152.66699999999997,147.4266,125.00555,4.000054283504284,3.4593816801261035,159.29110466409395,159.29110466409395,159.29110466409395,159.29110466409395,159.29110466409395,3.0053685180994845,39.93333247535081,1333.3333333333333,3.0061152236884556,66.81241348202991,-13.664596273291862,86.33540372670814,0.012311077480542503,139.04,138.6,138.29,137.84,137.949,136.029,133.2686,139.04,138.6,138.29,137.84,137.949,136.029,133.2686,220.52,219.41,220.07,-3895907.9099999606,62975625.33000005,159.41,2017-05-15,15,0,135,20,0,0,0,0,0,0,0,2017,5
2017-05-16,160.5,161.18,159.33,159.41,3366344.0,6.6022097377907505,166.67391947558147,140.2650805244185,160.02,160.81,157.46,156.45,160.25,159.81199999999998,158.234,153.46949999999998,147.77599999999998,125.34635,3.9126501834629437,3.5500353807934717,159.33073644272932,159.33073644272932,159.33073644272932,159.33073644272932,159.33073644272932,2.922842195378092,41.163107018671994,1333.3333333333333,1.8919782678171995,65.02130797088452,-18.990384615384666,81.00961538461533,0.012750321446202952,139.62,139.04,138.6,138.32,138.168,136.446,133.44639999999998,139.62,139.04,138.6,138.32,138.168,136.446,133.44639999999998,220.48,220.52,219.79,-2053469.840000046,54029821.19999994,153.2,2017-05-16,16,1,136,20,0,0,0,0,0,0,0,2017,5
2017-05-17,158.09,158.78,153.0,153.2,8042402.0,5.76415810721175,165.66981621442352,142.6131837855765,159.41,160.02,160.28,155.59,160.5,158.39600000000002,157.99499999999998,154.1415,148.0114,125.64049999999999,3.3041979662401104,3.5008678978827996,157.28715762848623,157.28715762848623,157.28715762848623,157.28715762848623,157.28715762848623,3.1719248957082278,39.01815373729623,1333.3333333333335,-1.536088437560264,50.25190372208026,-79.15129151291522,20.84870848708478,0.01928763577626664,136.07,139.62,139.04,138.4,138.076,136.675,133.55759999999998,136.07,139.62,139.04,138.4,138.076,136.675,133.55759999999998,216.57,220.48,220.2,-49943316.42000006,108089882.87999998,155.7,2017-05-17,17,2,137,20,0,0,0,0,0,0,0,2017,5
2017-05-18,153.61,156.89,153.24,155.7,6249052.0,4.8945284973374745,164.65655699467496,145.07844300532506,153.2,159.41,158.54,157.25,158.09,157.82800000000003,157.83999999999997,154.8675,148.319,125.95119999999999,2.9892659103961137,3.3985475003854626,156.7581050856575,156.7581050856575,156.7581050856575,156.7581050856575,156.7581050856575,3.208930260300497,37.02641140459017,1333.3333333333333,-0.9856915739268753,54.711806255333286,-59.783677482792726,40.216322517207274,0.022189248350925055,137.26,136.07,139.62,138.29,138.098,136.9085,133.688,137.26,136.07,139.62,138.29,138.098,136.9085,133.688,217.36,216.57,219.75,15622630.0,90736235.03999989,157.02,2017-05-18,18,3,138,20,0,0,0,0,0,0,0,2017,5
2017-05-19,156.15,158.05,155.91,157.02,4050649.0,4.012178172131791,163.59935634426358,147.5506436557364,155.7,153.2,160.81,156.6,153.61,157.07,157.882,155.575,148.6488,126.2708,2.8137577081206473,3.2815895419324996,156.84540339043832,156.84540339043832,156.84540339043832,156.84540339043832,156.84540339043832,3.147578098850463,35.5488229403783,1333.3333333333335,0.26819923371648524,56.90844997774389,-54.214123006833596,45.7858769931664,0.021152282670349364,137.84,137.26,136.07,138.6,138.128,137.17249999999999,133.828,137.84,137.26,136.07,138.6,138.128,137.17249999999999,133.828,218.71,217.36,219.41,5346856.680000087,57316683.350000024,157.16,2017-05-19,19,4,139,20,0,0,0,0,0,0,0,2017,5
2017-05-22,157.86,158.6,156.43,157.16,3720885.0,2.9158067856503562,162.07311357130072,150.40988642869928,157.02,155.7,160.02,156.38,156.15,156.498,157.96,156.2415,148.9742,126.58939999999998,2.655353758097192,3.156342385165438,156.9502689269589,156.9502689269589,156.9502689269589,156.9502689269589,156.9502689269589,3.0777510917897146,34.350348076291354,1333.3333333333333,0.49878501087095606,57.145863885465175,-52.619589977221,47.380410022778996,0.021288084031423557,139.0,137.84,137.26,139.04,138.24399999999997,137.4145,133.9802,139.0,137.84,137.26,139.04,138.24399999999997,137.4145,133.9802,219.93,218.71,220.52,520923.89999994927,49599397.04999994,157.95,2017-05-22,22,0,142,21,0,0,0,0,0,0,0,2017,5
2017-05-23,157.75,158.31,156.8,157.95,3333727.0,2.7731872221576643,162.07737444431532,150.9846255556847,157.16,157.02,159.41,157.46,157.86,156.206,158.00900000000001,156.531,149.2628,126.89399999999999,2.564007600579174,3.0378754282481855,157.2835126179726,157.2835126179726,157.2835126179726,157.2835126179726,157.2835126179726,2.9657688709475916,33.23747855963919,1333.3333333333333,0.3111901435285029,58.53417898752541,-43.62186788154911,56.378132118450885,0.02161150630914403,139.14,139.0,137.84,139.62,138.326,137.615,134.1308,139.14,139.0,137.84,139.62,138.326,137.615,134.1308,220.36,219.93,220.48,2633644.3299999735,19302279.329999972,157.75,2017-05-23,23,1,143,21,0,0,0,0,0,0,0,2017,5
2017-05-24,158.35,158.48,157.17,157.75,2963515.0,2.342643581103363,161.59528716220672,152.22471283779328,157.95,157.16,153.2,160.28,157.75,157.11599999999999,157.756,156.91,149.554,127.2072,2.4472662224601436,2.919753587090577,157.43900841198175,157.43900841198175,157.43900841198175,157.43900841198175,157.43900841198175,2.8474996658799063,32.26389049033118,1333.3333333333335,-1.5784876466184186,58.02170318520782,-45.8997722095672,54.1002277904328,0.006935273030660104,139.78,139.14,139.0,136.07,138.464,137.857,134.3006,139.78,139.14,139.0,136.07,138.464,137.857,134.3006,220.89,220.36,216.57,-592702.9999999664,22463443.700000037,163.05,2017-05-24,24,2,144,21,0,0,0,0,0,0,0,2017,5
2017-05-25,161.0,164.1,160.55,163.05,8467678.0,2.5374277797716784,162.48335555954336,152.33364444045665,157.75,157.95,155.7,158.54,158.35,158.58599999999998,158.20700000000002,157.4085,149.91,127.5525,2.7507051288060893,2.88594389543368,159.3093389413212,159.3093389413212,159.3093389413212,159.3093389413212,159.3093389413212,3.0976782611741984,32.90111410194002,1333.3333333333335,2.8447079601362555,66.41356460927025,-9.45945945945931,90.54054054054069,0.014068043789747867,140.97,139.78,139.14,137.26,138.732,138.118,134.478,140.97,139.78,139.14,137.26,138.732,138.118,134.478,221.92,220.89,217.36,44878693.400000095,84422749.66,162.43,2017-05-25,25,3,145,21,0,0,0,0,0,0,0,2017,5
2017-05-26,162.84,163.05,161.12,162.43,4804219.0,2.462204831506176,162.84440966301236,152.99559033698768,163.05,157.75,157.02,160.81,161.0,159.66799999999998,158.369,157.92000000000002,150.2708,127.895,2.907636407238897,2.8902823977947234,160.34955929421415,160.34955929421415,160.34955929421415,160.34955929421415,160.34955929421415,3.014272671090328,33.49282174129108,1333.3333333333333,1.0074000373111152,64.7820583807516,-15.04504504504494,84.95495495495507,0.01527739362526712,141.22,140.97,139.78,137.84,138.994,138.37949999999998,134.66219999999998,141.22,140.97,139.78,137.84,138.994,138.37949999999998,134.66219999999998,221.93,221.92,218.71,-2978615.7800000217,49147160.37000009,163.22,2017-05-26,26,4,146,21,0,0,0,0,0,0,0,2017,5
2017-05-30,163.6,164.75,162.71,163.22,4791959.0,2.651462903196656,163.61642580639332,153.0105741936067,162.43,163.05,157.16,160.02,162.84,160.88,158.689,158.3135,150.633,128.23165,3.060472748948456,2.9243204680254697,161.30637286280944,161.30637286280944,161.30637286280944,161.30637286280944,161.30637286280944,2.964681766012447,34.40379955556097,1333.3333333333335,1.9997500312460872,65.93052268510272,-13.021276595744691,86.9787234042553,0.014988076361646162,141.34,141.22,140.97,139.0,139.224,138.5865,134.8552,141.34,141.22,140.97,139.0,139.224,138.5865,134.8552,221.72,221.93,219.93,3785647.6099999617,37712717.33000002,163.07,2017-05-30,30,1,150,22,0,0,0,0,0,0,0,2017,5
2017-05-31,163.61,164.0,160.74,163.07,5251201.0,2.814766467021584,164.27403293404316,153.01496706595682,163.22,162.43,157.95,159.41,163.6,161.90400000000002,159.055,158.6445,150.9778,128.56405,3.1333733272229267,2.966131039864961,161.8942485752063,161.8942485752063,161.8942485752063,161.8942485752063,161.8942485752063,2.9857759255829857,34.23662099470301,1333.3333333333335,2.2959663760115405,65.49380317551937,-14.297872340425592,85.70212765957442,0.015479404026805218,141.29,141.34,141.22,139.14,139.391,138.7795,135.0448,141.29,141.34,141.22,139.14,139.391,138.7795,135.0448,221.67,221.72,220.36,-787680.1500000298,34762950.62000003,162.99,2017-05-31,31,2,151,22,1,0,0,0,0,0,0,2017,5
2017-06-01,163.52,163.93,161.7,162.99,3869808.0,2.8777796175221595,164.77005923504433,153.25894076495567,163.07,163.22,157.75,153.2,163.61,162.952,160.03400000000002,159.0145,151.3892,128.90245,3.148399440375613,3.0025847199670914,162.25949905013755,162.25949905013755,162.25949905013755,162.25949905013755,162.25949905013755,2.931791930898488,34.081383759620614,1333.3333333333333,6.390339425587481,65.24557529962743,-14.978723404255243,85.02127659574475,0.015385787418037195,141.84,141.29,141.34,139.78,139.968,139.022,135.28539999999998,141.84,141.29,141.34,139.78,139.968,139.022,135.28539999999998,223.4,221.67,220.89,-309584.63999993843,28636579.20000002,165.18,2017-06-01,1,3,152,22,0,1,0,0,0,0,0,2017,6
2017-06-02,163.42,165.36,162.8,165.18,4217679.0,3.1548323836822276,165.72066476736447,153.10133523263553,162.99,163.07,163.05,155.7,163.52,163.378,160.982,159.411,151.8398,129.25275,3.298993694949644,3.061866514963602,163.23299936675838,163.23299936675838,163.23299936675838,163.23299936675838,163.23299936675838,2.905235364405739,34.30352063696252,1333.3333333333333,6.088631984585754,68.73857047295039,-1.456310679611704,98.5436893203883,0.006809506708690269,143.46,141.84,141.29,140.97,140.588,139.34300000000002,135.5408,143.46,141.84,141.29,140.97,140.588,139.34300000000002,135.5408,224.1,223.4,221.92,9236717.00999999,33446194.47000003,165.06,2017-06-02,2,4,153,22,0,0,0,0,0,0,0,2017,6
2017-06-05,165.49,165.5,163.43,165.06,3830296.0,3.3208851072334076,166.47577021446682,153.1922297855332,165.18,162.99,162.43,157.02,163.42,163.90400000000002,161.786,159.834,152.3042,129.5962,3.3698126272233253,3.123455737415547,163.84199957783892,163.84199957783892,163.84199957783892,163.84199957783892,163.84199957783892,2.8455756955196145,34.54521230105644,1333.3333333333335,5.120366832250664,68.33330266475939,-3.519999999999982,96.48000000000002,0.006195768944305435,143.43,143.46,141.84,141.22,141.147,139.6375,135.8022,143.43,143.46,141.84,141.22,141.147,139.6375,135.8022,223.95,224.1,221.93,-459635.5200000174,32404304.16000003,165.17,2017-06-05,5,0,156,23,0,0,0,0,0,0,0,2017,6
2017-06-06,164.95,166.82,164.51,165.17,4325459.0,3.4198865402341805,167.11327308046833,153.43372691953164,165.06,165.18,163.22,157.16,165.49,164.294,162.587,160.27349999999998,152.7672,129.94124999999997,3.3956700513440126,3.1778986002012406,164.28466638522593,164.28466638522593,164.28466638522593,164.28466638522593,164.28466638522593,2.8073202886967854,35.09998368679703,1333.3333333333333,5.09671672181216,68.51654260980966,-11.939218523878484,88.06078147612152,0.006203900213582139,142.86,143.43,143.46,141.34,141.53300000000002,139.8885,136.0468,142.86,143.43,143.46,141.34,141.53300000000002,139.8885,136.0468,223.31,223.95,221.72,475800.4899999361,38020784.60999996,165.61,2017-06-06,6,1,157,23,0,0,0,0,0,0,0,2017,6
